joint_change,dry_marginal,hot_marginal,excess_joint,station_id,precip_threshold,temperature_threshold,zero_precip_threshold,dry_early_pct,hot_early_pct,joint_early_pct,dry_late_pct,hot_late_pct,joint_late_pct,joint_change_ci_low,joint_change_ci_high,dry_marginal_ci_low,dry_marginal_ci_high,hot_marginal_ci_low,hot_marginal_ci_high,excess_joint_ci_low,excess_joint_ci_high,definition,scenario
17.64705882352941,3.8062283737024227,5.190311418685121,8.650519031141869,40741,170.0,19.361095890410958,False,23.52941176470588,23.52941176470588,5.88235294117647,35.294117647058826,41.17647058823529,23.52941176470588,-5.88235294117647,47.05882352941176,-2.768166089965398,19.377162629757787,-3.633217993079584,22.145328719723185,-10.380622837370243,22.837370242214533,annual,primary
47.05882352941176,19.377162629757787,20.761245674740486,6.920415224913492,40743,147.41,18.23890410958904,False,23.52941176470588,23.52941176470588,11.76470588235294,64.70588235294117,70.58823529411765,58.82352941176471,23.52941176470588,76.47058823529412,7.612456747404845,37.370242214532865,7.612456747404845,38.23529411764706,-13.494809688581316,18.685121107266436,annual,primary
29.411764705882355,11.072664359861593,16.608996539792386,1.7301038062283725,40745,210.90000000000003,15.78551912568306,False,23.52941176470588,23.52941176470588,5.88235294117647,47.05882352941176,70.58823529411765,35.294117647058826,-5.882352941176472,52.94117647058824,-5.536332179930796,23.529411764705884,6.920415224913494,29.065743944636672,-15.934256055363326,11.764705882352947,annual,primary
0.0,0.0,1.384083044982699,-1.3840830449826993,40746,191.1,15.479452054794521,False,23.52941176470588,23.52941176470588,11.76470588235294,23.52941176470588,29.411764705882355,11.76470588235294,-11.76470588235294,35.294117647058826,-4.498269896193772,15.7439446366782,-4.671280276816609,16.608996539792386,-11.76470588235294,20.41522491349481,annual,primary
41.17647058823529,23.010380622837374,28.54671280276816,-10.38062283737024,40747,367.51,14.331506849315069,False,23.52941176470588,23.52941176470588,11.76470588235294,64.70588235294117,88.23529411764706,52.94117647058824,-11.764705882352942,70.58823529411764,-4.498269896193772,37.370242214532865,4.671280276816608,38.75432525951557,-21.107266435986155,1.3840830449827126,annual,primary
11.76470588235294,4.844290657439447,10.380622837370243,-3.460207612456749,40748,302.03999999999996,12.14016393442623,False,23.52941176470588,23.52941176470588,11.76470588235294,35.294117647058826,58.82352941176471,23.52941176470588,-17.64705882352941,41.17647058823529,-2.5951557093425603,17.647058823529413,0.0,24.913494809688576,-19.377162629757784,9.342560553633218,annual,primary
41.17647058823529,13.84083044982699,17.99307958477509,9.342560553633216,40749,370.89,8.925205479452055,False,23.52941176470588,23.52941176470588,5.88235294117647,52.94117647058824,70.58823529411765,47.05882352941176,5.88235294117647,76.47058823529412,0.0,36.332179930795846,6.920415224913494,37.370242214532865,-13.148788927335648,19.031141868512105,annual,primary
41.17647058823529,17.647058823529413,21.799307958477502,1.7301038062283738,40751,383.05999999999995,15.89724517906336,False,23.52941176470588,23.52941176470588,11.76470588235294,58.82352941176471,76.47058823529412,52.94117647058824,5.882352941176469,82.35294117647058,-6.57439446366782,41.522491349480966,6.228373702422145,42.733564013840834,-12.110726643598618,14.186851211072666,annual,primary
0.0,8.304498269896195,0.0,-8.304498269896195,40752,240.2,16.829781420765027,False,23.52941176470588,23.52941176470588,11.76470588235294,58.82352941176471,23.52941176470588,11.76470588235294,-17.647058823529413,41.17647058823529,0.0,20.242214532871973,-8.304498269896193,14.532871972318343,-19.723183391003456,9.342560553633218,annual,primary
35.29411764705882,13.494809688581313,12.110726643598616,9.688581314878892,40754,195.76,18.69150684931507,False,23.52941176470588,23.52941176470588,5.88235294117647,58.82352941176471,52.94117647058824,41.17647058823529,5.88235294117647,70.58823529411765,-2.422145328719723,36.15916955017301,2.0761245674740483,34.2560553633218,-6.574394463667805,20.06920415224914,annual,primary
-5.88235294117647,3.114186851211072,-3.8062283737024214,-5.190311418685121,40755,439.33,10.18958904109589,False,23.52941176470588,23.52941176470588,11.76470588235294,41.17647058823529,11.76470588235294,5.88235294117647,-17.647058823529413,35.29411764705882,-1.2110726643598617,13.321799307958477,-8.996539792387543,8.996539792387543,-18.33910034602076,15.916955017301039,annual,primary
58.82352941176471,24.913494809688576,23.529411764705884,10.380622837370252,40757,128.57999999999998,18.687978142076503,False,23.52941176470588,23.52941176470588,5.88235294117647,76.47058823529412,70.58823529411765,64.70588235294117,-11.76470588235294,82.35294117647058,-6.920415224913495,41.17647058823529,5.190311418685121,41.17647058823529,-13.14878892733564,18.685121107266433,annual,primary
58.82352941176471,26.29757785467128,30.44982698961937,2.076124567474054,40758,116.23999999999998,19.513698630136986,False,23.52941176470588,23.52941176470588,11.76470588235294,70.58823529411765,88.23529411764706,70.58823529411765,-17.647058823529413,82.35294117647058,-3.8062283737024223,39.96539792387543,2.2491349480968856,42.733564013840834,-15.588235294117649,13.84083044982699,annual,primary
