index_name,network,tau,slope,ols_slope,n_stations,ci_low,ci_high
warm_days,common_fixed,0.63,15.636574074074076,13.949410067057144,108.0,9.506172839506169,17.435587761674718
warm_days,common_fixed,0.64,15.636574074074076,13.949410067057144,108.0,10.821759259259256,17.399557165861516
warm_days,common_fixed,0.65,15.636574074074076,13.949410067057144,108.0,10.80864197530864,17.435587761674718
warm_days,common_fixed,0.66,14.918518518518516,13.949410067057144,108.0,10.938552188552187,17.203703703703702
warm_days,common_fixed,0.67,14.918518518518516,13.949410067057144,108.0,10.938552188552187,17.203703703703702
warm_days,common_fixed,0.68,14.918518518518516,13.949410067057144,108.0,10.938552188552187,17.128623787477967
warm_days,common_fixed,0.69,15.092592592592593,13.949410067057144,108.0,11.176470588235292,17.085427689594358
warm_days,common_fixed,0.7,15.092592592592593,13.949410067057144,108.0,11.176470588235292,17.033179012345677
warm_days,common_fixed,0.71,15.092592592592593,13.949410067057144,108.0,11.488940329218105,17.08333333333333
warm_days,common_fixed,0.72,15.092592592592593,13.949410067057144,108.0,11.497584541062801,17.033179012345677
warm_days,common_fixed,0.73,14.776500638569603,13.949410067057144,108.0,11.216931216931213,17.08333333333333
warm_days,common_fixed,0.74,14.776500638569603,13.949410067057144,108.0,10.938552188552187,17.08333333333333
warm_days,common_fixed,0.75,14.776500638569603,13.949410067057144,108.0,10.938552188552187,17.08333333333333
warm_days,common_fixed,0.76,15.28463648834019,13.949410067057144,108.0,10.271164021164024,17.233796296296298
warm_days,common_fixed,0.77,15.28463648834019,13.949410067057144,108.0,10.271164021164024,17.595785440613028
warm_days,common_fixed,0.78,15.227272727272727,13.949410067057144,108.0,9.907407407407408,21.83501683501684
warm_days,common_fixed,0.79,15.227272727272727,13.949410067057144,108.0,9.907407407407408,22.70061728395062
warm_days,common_fixed,0.8,15.227272727272727,13.949410067057144,108.0,9.907407407407408,23.51851851851852
warm_days,common_fixed,0.81,15.227272727272727,13.949410067057144,108.0,9.907407407407408,23.51851851851852
warm_days,common_fixed,0.82,15.227272727272727,13.949410067057144,108.0,8.209876543209866,23.51851851851852
warm_days,common_fixed,0.83,14.97354497354497,13.949410067057144,108.0,5.854700854700855,23.51851851851852
warm_days,common_fixed,0.84,14.971819645732692,13.949410067057144,108.0,5.854700854700855,23.51851851851852
warm_days,common_fixed,0.85,14.971819645732692,13.949410067057144,108.0,5.682870370370371,24.47530864197531
warm_days,common_fixed,0.86,14.971819645732692,13.949410067057144,108.0,4.9222222222222225,24.47530864197531
warm_days,common_fixed,0.87,14.971819645732692,13.949410067057144,108.0,2.810185185185187,24.933773148148198
warm_days,common_fixed,0.88,14.971819645732692,13.949410067057144,108.0,2.810185185185187,27.90448343079922
warm_days,common_fixed,0.89,22.370370370370374,13.949410067057144,108.0,2.810185185185187,27.90448343079922
warm_days,common_fixed,0.9,22.370370370370374,13.949410067057144,108.0,2.810185185185187,27.90448343079922
warm_days,common_365_equivalent,0.1,9.501111937508433,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.11,9.501111937508433,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.12,9.501111937508433,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.13,9.501111937508433,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.14,9.501111937508433,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.15,8.981401707670498,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.16,9.383571738713234,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.17,9.383571738713234,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.18,9.383571738713234,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.19,9.908504823116447,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.2,9.908504823116447,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.21,9.908504823116447,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.22,9.908504823116447,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.23,9.908504823116447,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.24,11.084575657553637,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.25,9.811715131885338,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.26,9.811715131885338,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.27,9.811715131885338,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.28,9.811715131885338,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.29,9.811715131885338,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.3,10.797789378572768,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.31,12.232606530786407,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.32,12.232606530786407,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.33,12.232606530786407,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.34,12.232606530786407,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.35,12.232606530786407,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.36,12.48435406324441,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.37,12.48435406324441,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.38,13.106376000316121,13.95571780076247,108.0,,
warm_days,common_365_equivalent,0.39,13.106376000316121,13.95571780076247,108.0,,
