station_id,year,index_name,scenario,count,valid_days,rate_pct
40743,2006,warm_days,full_w11_t7,34.0,365,9.315068493150685
40743,2007,warm_days,full_w11_t7,16.0,365,4.383561643835616
40743,2008,warm_days,full_w11_t7,38.0,365,10.41095890410959
40743,2009,warm_days,full_w11_t7,14.0,365,3.835616438356164
40743,2010,warm_days,full_w11_t7,59.0,365,16.164383561643834
40743,2011,warm_days,full_w11_t7,32.0,365,8.767123287671232
40743,2012,warm_days,full_w11_t7,9.0,365,2.4657534246575343
40743,2013,warm_days,full_w11_t7,42.0,365,11.506849315068493
40743,2014,warm_days,full_w11_t7,34.0,364,9.340659340659341
40743,2015,warm_days,full_w11_t7,38.0,365,10.41095890410959
40743,2016,warm_days,full_w11_t7,60.0,365,16.438356164383563
40743,2017,warm_days,full_w11_t7,34.0,365,9.315068493150685
40743,2018,warm_days,full_w11_t7,44.0,364,12.087912087912088
40743,2019,warm_days,full_w11_t7,43.0,365,11.780821917808218
40743,2020,warm_days,full_w11_t7,29.0,365,7.945205479452055
40743,2021,warm_days,full_w11_t7,56.0,364,15.384615384615385
40743,2022,warm_days,full_w11_t7,51.0,365,13.972602739726028
40743,2023,warm_days,full_w11_t7,58.0,365,15.89041095890411
40743,2024,warm_days,full_w11_t7,52.0,365,14.246575342465754
40743,1991,cool_days,full_w5_t7,47.0,365,12.876712328767123
40743,1992,cool_days,full_w5_t7,82.0,361,22.714681440443215
40743,1993,cool_days,full_w5_t7,74.0,361,20.498614958448755
40743,1994,cool_days,full_w5_t7,41.0,362,11.32596685082873
40743,1995,cool_days,full_w5_t7,38.0,364,10.43956043956044
40743,1996,cool_days,full_w5_t7,50.0,365,13.698630136986301
40743,1997,cool_days,full_w5_t7,25.0,358,6.983240223463687
40743,1998,cool_days,full_w5_t7,39.0,363,10.743801652892563
40743,1999,cool_days,full_w5_t7,37.0,357,10.364145658263306
40743,2000,cool_days,full_w5_t7,32.0,357,8.96358543417367
40743,2001,cool_days,full_w5_t7,25.0,365,6.8493150684931505
40743,2002,cool_days,full_w5_t7,37.0,365,10.136986301369863
40743,2003,cool_days,full_w5_t7,50.0,365,13.698630136986301
40743,2004,cool_days,full_w5_t7,28.0,365,7.671232876712328
40743,2005,cool_days,full_w5_t7,35.0,365,9.58904109589041
40743,2006,cool_days,full_w5_t7,27.0,365,7.397260273972603
40743,2007,cool_days,full_w5_t7,39.0,365,10.684931506849315
40743,2008,cool_days,full_w5_t7,55.0,365,15.068493150684931
40743,2009,cool_days,full_w5_t7,39.0,365,10.684931506849315
40743,2010,cool_days,full_w5_t7,18.0,365,4.931506849315069
40743,2011,cool_days,full_w5_t7,35.0,365,9.58904109589041
40743,2012,cool_days,full_w5_t7,38.0,365,10.41095890410959
40743,2013,cool_days,full_w5_t7,20.0,365,5.47945205479452
40743,2014,cool_days,full_w5_t7,38.0,364,10.43956043956044
40743,2015,cool_days,full_w5_t7,32.0,365,8.767123287671232
40743,2016,cool_days,full_w5_t7,23.0,365,6.301369863013699
40743,2017,cool_days,full_w5_t7,17.0,365,4.657534246575342
40743,2018,cool_days,full_w5_t7,24.0,364,6.593406593406593
40743,2019,cool_days,full_w5_t7,32.0,365,8.767123287671232
40743,2020,cool_days,full_w5_t7,42.0,365,11.506849315068493
40743,2021,cool_days,full_w5_t7,18.0,364,4.945054945054945
40743,2022,cool_days,full_w5_t7,22.0,365,6.027397260273973
40743,2023,cool_days,full_w5_t7,14.0,365,3.835616438356164
40743,2024,cool_days,full_w5_t7,20.0,365,5.47945205479452
40743,1991,warm_days,full_w5_t7,9.0,365,2.4657534246575343
40743,1992,warm_days,full_w5_t7,12.0,361,3.3240997229916895
40743,1993,warm_days,full_w5_t7,7.0,361,1.9390581717451523
40743,1994,warm_days,full_w5_t7,20.0,362,5.524861878453039
40743,1995,warm_days,full_w5_t7,39.0,364,10.714285714285714
40743,1996,warm_days,full_w5_t7,33.0,365,9.04109589041096
40743,1997,warm_days,full_w5_t7,22.0,358,6.145251396648045
40743,1998,warm_days,full_w5_t7,47.0,363,12.947658402203857
40743,1999,warm_days,full_w5_t7,26.0,357,7.282913165266106
40743,2000,warm_days,full_w5_t7,34.0,357,9.523809523809524
40743,2001,warm_days,full_w5_t7,45.0,365,12.32876712328767
40743,2002,warm_days,full_w5_t7,56.0,365,15.342465753424657
40743,2003,warm_days,full_w5_t7,31.0,365,8.493150684931507
40743,2004,warm_days,full_w5_t7,36.0,365,9.863013698630137
40743,2005,warm_days,full_w5_t7,22.0,365,6.027397260273973
40743,2006,warm_days,full_w5_t7,35.0,365,9.58904109589041
40743,2007,warm_days,full_w5_t7,17.0,365,4.657534246575342
40743,2008,warm_days,full_w5_t7,42.0,365,11.506849315068493
40743,2009,warm_days,full_w5_t7,12.0,365,3.287671232876712
40743,2010,warm_days,full_w5_t7,58.0,365,15.89041095890411
40743,2011,warm_days,full_w5_t7,34.0,365,9.315068493150685
40743,2012,warm_days,full_w5_t7,10.0,365,2.73972602739726
40743,2013,warm_days,full_w5_t7,42.0,365,11.506849315068493
40743,2014,warm_days,full_w5_t7,29.0,364,7.967032967032967
40743,2015,warm_days,full_w5_t7,36.0,365,9.863013698630137
40743,2016,warm_days,full_w5_t7,61.0,365,16.71232876712329
40743,2017,warm_days,full_w5_t7,34.0,365,9.315068493150685
40743,2018,warm_days,full_w5_t7,43.0,364,11.813186813186814
40743,2019,warm_days,full_w5_t7,43.0,365,11.780821917808218
40743,2020,warm_days,full_w5_t7,30.0,365,8.219178082191782
40743,2021,warm_days,full_w5_t7,56.0,364,15.384615384615385
40743,2022,warm_days,full_w5_t7,47.0,365,12.876712328767123
40743,2023,warm_days,full_w5_t7,55.0,365,15.068493150684931
40743,2024,warm_days,full_w5_t7,52.0,365,14.246575342465754
40743,1991,cool_days,fixed_w11_t7_raw,38.0,365,10.41095890410959
40743,1992,cool_days,fixed_w11_t7_raw,73.0,361,20.221606648199447
40743,1993,cool_days,fixed_w11_t7_raw,62.0,361,17.174515235457065
40743,1994,cool_days,fixed_w11_t7_raw,33.0,362,9.116022099447514
40743,1995,cool_days,fixed_w11_t7_raw,31.0,364,8.516483516483516
40743,1996,cool_days,fixed_w11_t7_raw,42.0,365,11.506849315068493
40743,1997,cool_days,fixed_w11_t7_raw,24.0,358,6.70391061452514
40743,1998,cool_days,fixed_w11_t7_raw,32.0,363,8.81542699724518
40743,1999,cool_days,fixed_w11_t7_raw,33.0,357,9.243697478991596
40743,2000,cool_days,fixed_w11_t7_raw,20.0,357,5.602240896358543
40743,2001,cool_days,fixed_w11_t7_raw,21.0,365,5.7534246575342465
40743,2002,cool_days,fixed_w11_t7_raw,33.0,365,9.04109589041096
40743,2003,cool_days,fixed_w11_t7_raw,45.0,365,12.32876712328767
40743,2004,cool_days,fixed_w11_t7_raw,20.0,365,5.47945205479452
40743,2005,cool_days,fixed_w11_t7_raw,35.0,365,9.58904109589041
40743,2006,cool_days,fixed_w11_t7_raw,20.0,365,5.47945205479452
40743,2007,cool_days,fixed_w11_t7_raw,31.0,365,8.493150684931507
40743,2008,cool_days,fixed_w11_t7_raw,56.0,365,15.342465753424657
40743,2009,cool_days,fixed_w11_t7_raw,36.0,365,9.863013698630137
40743,2010,cool_days,fixed_w11_t7_raw,20.0,365,5.47945205479452
40743,2011,cool_days,fixed_w11_t7_raw,37.0,365,10.136986301369863
40743,2012,cool_days,fixed_w11_t7_raw,36.0,365,9.863013698630137
40743,2013,cool_days,fixed_w11_t7_raw,19.0,365,5.205479452054795
40743,2014,cool_days,fixed_w11_t7_raw,37.0,364,10.164835164835164
40743,2015,cool_days,fixed_w11_t7_raw,27.0,365,7.397260273972603
40743,2016,cool_days,fixed_w11_t7_raw,20.0,365,5.47945205479452
40743,2017,cool_days,fixed_w11_t7_raw,15.0,365,4.109589041095891
40743,2018,cool_days,fixed_w11_t7_raw,26.0,364,7.142857142857143
40743,2019,cool_days,fixed_w11_t7_raw,30.0,365,8.219178082191782
40743,2020,cool_days,fixed_w11_t7_raw,38.0,365,10.41095890410959
40743,2021,cool_days,fixed_w11_t7_raw,16.0,364,4.395604395604396
40743,2022,cool_days,fixed_w11_t7_raw,19.0,365,5.205479452054795
40743,2023,cool_days,fixed_w11_t7_raw,11.0,365,3.0136986301369864
40743,2024,cool_days,fixed_w11_t7_raw,26.0,365,7.123287671232877
40743,1991,warm_days,fixed_w11_t7_raw,10.0,365,2.73972602739726
40743,1992,warm_days,fixed_w11_t7_raw,13.0,361,3.601108033240997
40743,1993,warm_days,fixed_w11_t7_raw,10.0,361,2.770083102493075
40743,1994,warm_days,fixed_w11_t7_raw,22.0,362,6.077348066298343
40743,1995,warm_days,fixed_w11_t7_raw,54.0,364,14.835164835164836
40743,1996,warm_days,fixed_w11_t7_raw,35.0,365,9.58904109589041
40743,1997,warm_days,fixed_w11_t7_raw,32.0,358,8.938547486033519
40743,1998,warm_days,fixed_w11_t7_raw,49.0,363,13.49862258953168
40743,1999,warm_days,fixed_w11_t7_raw,39.0,357,10.92436974789916
40743,2000,warm_days,fixed_w11_t7_raw,37.0,357,10.364145658263306
40743,2001,warm_days,fixed_w11_t7_raw,54.0,365,14.794520547945206
40743,2002,warm_days,fixed_w11_t7_raw,65.0,365,17.80821917808219
40743,2003,warm_days,fixed_w11_t7_raw,31.0,365,8.493150684931507
40743,2004,warm_days,fixed_w11_t7_raw,37.0,365,10.136986301369863
40743,2005,warm_days,fixed_w11_t7_raw,24.0,365,6.575342465753424
40743,2006,warm_days,fixed_w11_t7_raw,37.0,365,10.136986301369863
40743,2007,warm_days,fixed_w11_t7_raw,19.0,365,5.205479452054795
40743,2008,warm_days,fixed_w11_t7_raw,53.0,365,14.520547945205479
40743,2009,warm_days,fixed_w11_t7_raw,16.0,365,4.383561643835616
40743,2010,warm_days,fixed_w11_t7_raw,75.0,365,20.54794520547945
40743,2011,warm_days,fixed_w11_t7_raw,50.0,365,13.698630136986301
40743,2012,warm_days,fixed_w11_t7_raw,17.0,365,4.657534246575342
40743,2013,warm_days,fixed_w11_t7_raw,64.0,365,17.534246575342465
40743,2014,warm_days,fixed_w11_t7_raw,44.0,364,12.087912087912088
40743,2015,warm_days,fixed_w11_t7_raw,59.0,365,16.164383561643834
40743,2016,warm_days,fixed_w11_t7_raw,73.0,365,20.0
40743,2017,warm_days,fixed_w11_t7_raw,41.0,365,11.232876712328768
40743,2018,warm_days,fixed_w11_t7_raw,63.0,364,17.307692307692307
40743,2019,warm_days,fixed_w11_t7_raw,56.0,365,15.342465753424657
40743,2020,warm_days,fixed_w11_t7_raw,39.0,365,10.684931506849315
40743,2021,warm_days,fixed_w11_t7_raw,82.0,364,22.52747252747253
40743,2022,warm_days,fixed_w11_t7_raw,62.0,365,16.986301369863014
40743,2023,warm_days,fixed_w11_t7_raw,74.0,365,20.273972602739725
40743,2024,warm_days,fixed_w11_t7_raw,67.0,365,18.356164383561644
40743,1991,cool_days,fixed_w11_t7_corrected,43.875,365,12.020547945205479
40743,1992,cool_days,fixed_w11_t7_corrected,79.6875,361,22.07409972299169
40743,1993,cool_days,fixed_w11_t7_corrected,67.5,361,18.698060941828256
40743,1994,cool_days,fixed_w11_t7_corrected,36.4375,362,10.06560773480663
40743,1995,cool_days,fixed_w11_t7_corrected,35.8125,364,9.838598901098901
40743,1996,cool_days,fixed_w11_t7_corrected,49.25,365,13.493150684931507
40743,1997,cool_days,fixed_w11_t7_corrected,27.0,358,7.5418994413407825
40743,1998,cool_days,fixed_w11_t7_corrected,34.25,363,9.43526170798898
40743,1999,cool_days,fixed_w11_t7_corrected,35.5625,357,9.961484593837534
40743,2000,cool_days,fixed_w11_t7_corrected,24.625,357,6.897759103641457
40743,2001,cool_days,fixed_w11_t7_corrected,25.5625,365,7.0034246575342465
40743,2002,cool_days,fixed_w11_t7_corrected,34.125,365,9.349315068493151
40743,2003,cool_days,fixed_w11_t7_corrected,49.625,365,13.595890410958905
40743,2004,cool_days,fixed_w11_t7_corrected,23.9375,365,6.558219178082192
40743,2005,cool_days,fixed_w11_t7_corrected,35.25,365,9.657534246575343
40743,2006,cool_days,fixed_w11_t7_corrected,26.125,365,7.157534246575342
40743,2007,cool_days,fixed_w11_t7_corrected,34.4375,365,9.434931506849315
40743,2008,cool_days,fixed_w11_t7_corrected,56.0,365,15.342465753424657
40743,2009,cool_days,fixed_w11_t7_corrected,36.0,365,9.863013698630137
40743,2010,cool_days,fixed_w11_t7_corrected,20.0,365,5.47945205479452
40743,2011,cool_days,fixed_w11_t7_corrected,37.0,365,10.136986301369863
40743,2012,cool_days,fixed_w11_t7_corrected,36.0,365,9.863013698630137
40743,2013,cool_days,fixed_w11_t7_corrected,19.0,365,5.205479452054795
40743,2014,cool_days,fixed_w11_t7_corrected,37.0,364,10.164835164835164
40743,2015,cool_days,fixed_w11_t7_corrected,27.0,365,7.397260273972603
40743,2016,cool_days,fixed_w11_t7_corrected,20.0,365,5.47945205479452
40743,2017,cool_days,fixed_w11_t7_corrected,15.0,365,4.109589041095891
40743,2018,cool_days,fixed_w11_t7_corrected,26.0,364,7.142857142857143
40743,2019,cool_days,fixed_w11_t7_corrected,30.0,365,8.219178082191782
40743,2020,cool_days,fixed_w11_t7_corrected,38.0,365,10.41095890410959
40743,2021,cool_days,fixed_w11_t7_corrected,16.0,364,4.395604395604396
40743,2022,cool_days,fixed_w11_t7_corrected,19.0,365,5.205479452054795
40743,2023,cool_days,fixed_w11_t7_corrected,11.0,365,3.0136986301369864
40743,2024,cool_days,fixed_w11_t7_corrected,26.0,365,7.123287671232877
40743,1991,warm_days,fixed_w11_t7_corrected,14.375,365,3.9383561643835616
40743,1992,warm_days,fixed_w11_t7_corrected,13.8125,361,3.8261772853185594
40743,1993,warm_days,fixed_w11_t7_corrected,9.9375,361,2.7527700831024933
40743,1994,warm_days,fixed_w11_t7_corrected,25.5625,362,7.06146408839779
40743,1995,warm_days,fixed_w11_t7_corrected,58.25,364,16.002747252747252
40743,1996,warm_days,fixed_w11_t7_corrected,36.5625,365,10.017123287671232
40743,1997,warm_days,fixed_w11_t7_corrected,42.3125,358,11.81913407821229
40743,1998,warm_days,fixed_w11_t7_corrected,55.75,363,15.358126721763085
40743,1999,warm_days,fixed_w11_t7_corrected,43.1875,357,12.09733893557423
40743,2000,warm_days,fixed_w11_t7_corrected,39.625,357,11.099439775910364
40743,2001,warm_days,fixed_w11_t7_corrected,57.8125,365,15.83904109589041
40743,2002,warm_days,fixed_w11_t7_corrected,71.4375,365,19.57191780821918
40743,2003,warm_days,fixed_w11_t7_corrected,36.9375,365,10.11986301369863
40743,2004,warm_days,fixed_w11_t7_corrected,40.25,365,11.027397260273972
40743,2005,warm_days,fixed_w11_t7_corrected,30.1875,365,8.270547945205479
40743,2006,warm_days,fixed_w11_t7_corrected,45.75,365,12.534246575342467
40743,2007,warm_days,fixed_w11_t7_corrected,21.9375,365,6.010273972602739
40743,2008,warm_days,fixed_w11_t7_corrected,53.0,365,14.520547945205479
40743,2009,warm_days,fixed_w11_t7_corrected,16.0,365,4.383561643835616
40743,2010,warm_days,fixed_w11_t7_corrected,75.0,365,20.54794520547945
40743,2011,warm_days,fixed_w11_t7_corrected,50.0,365,13.698630136986301
40743,2012,warm_days,fixed_w11_t7_corrected,17.0,365,4.657534246575342
40743,2013,warm_days,fixed_w11_t7_corrected,64.0,365,17.534246575342465
40743,2014,warm_days,fixed_w11_t7_corrected,44.0,364,12.087912087912088
40743,2015,warm_days,fixed_w11_t7_corrected,59.0,365,16.164383561643834
40743,2016,warm_days,fixed_w11_t7_corrected,73.0,365,20.0
40743,2017,warm_days,fixed_w11_t7_corrected,41.0,365,11.232876712328768
40743,2018,warm_days,fixed_w11_t7_corrected,63.0,364,17.307692307692307
40743,2019,warm_days,fixed_w11_t7_corrected,56.0,365,15.342465753424657
40743,2020,warm_days,fixed_w11_t7_corrected,39.0,365,10.684931506849315
40743,2021,warm_days,fixed_w11_t7_corrected,82.0,364,22.52747252747253
40743,2022,warm_days,fixed_w11_t7_corrected,62.0,365,16.986301369863014
40743,2023,warm_days,fixed_w11_t7_corrected,74.0,365,20.273972602739725
40743,2024,warm_days,fixed_w11_t7_corrected,67.0,365,18.356164383561644
40743,1991,cool_days,fixed_w5_t7_corrected,49.625,365,13.595890410958905
40743,1992,cool_days,fixed_w5_t7_corrected,80.0,361,22.1606648199446
40743,1993,cool_days,fixed_w5_t7_corrected,75.9375,361,21.035318559556785
40743,1994,cool_days,fixed_w5_t7_corrected,43.5625,362,12.033839779005525
40743,1995,cool_days,fixed_w5_t7_corrected,39.8125,364,10.9375
40743,1996,cool_days,fixed_w5_t7_corrected,49.8125,365,13.647260273972602
40743,1997,cool_days,fixed_w5_t7_corrected,31.4375,358,8.781424581005586
40743,1998,cool_days,fixed_w5_t7_corrected,36.5625,363,10.072314049586776
40743,1999,cool_days,fixed_w5_t7_corrected,32.75,357,9.173669467787114
40743,2000,cool_days,fixed_w5_t7_corrected,27.625,357,7.738095238095238
40743,2001,cool_days,fixed_w5_t7_corrected,29.375,365,8.047945205479452
40743,2002,cool_days,fixed_w5_t7_corrected,34.6875,365,9.503424657534246
40743,2003,cool_days,fixed_w5_t7_corrected,54.875,365,15.034246575342467
40743,2004,cool_days,fixed_w5_t7_corrected,28.1875,365,7.722602739726027
40743,2005,cool_days,fixed_w5_t7_corrected,39.375,365,10.787671232876713
40743,2006,cool_days,fixed_w5_t7_corrected,30.5,365,8.356164383561644
40743,2007,cool_days,fixed_w5_t7_corrected,35.1875,365,9.64041095890411
40743,2008,cool_days,fixed_w5_t7_corrected,57.0,365,15.616438356164384
40743,2009,cool_days,fixed_w5_t7_corrected,45.0,365,12.32876712328767
40743,2010,cool_days,fixed_w5_t7_corrected,21.0,365,5.7534246575342465
40743,2011,cool_days,fixed_w5_t7_corrected,42.0,365,11.506849315068493
40743,2012,cool_days,fixed_w5_t7_corrected,43.0,365,11.780821917808218
40743,2013,cool_days,fixed_w5_t7_corrected,21.0,365,5.7534246575342465
40743,2014,cool_days,fixed_w5_t7_corrected,36.0,364,9.89010989010989
40743,2015,cool_days,fixed_w5_t7_corrected,33.0,365,9.04109589041096
40743,2016,cool_days,fixed_w5_t7_corrected,22.0,365,6.027397260273973
40743,2017,cool_days,fixed_w5_t7_corrected,15.0,365,4.109589041095891
40743,2018,cool_days,fixed_w5_t7_corrected,25.0,364,6.868131868131868
40743,2019,cool_days,fixed_w5_t7_corrected,33.0,365,9.04109589041096
40743,2020,cool_days,fixed_w5_t7_corrected,38.0,365,10.41095890410959
40743,2021,cool_days,fixed_w5_t7_corrected,19.0,364,5.21978021978022
40743,2022,cool_days,fixed_w5_t7_corrected,19.0,365,5.205479452054795
40743,2023,cool_days,fixed_w5_t7_corrected,12.0,365,3.287671232876712
40743,2024,cool_days,fixed_w5_t7_corrected,24.0,365,6.575342465753424
40743,1991,warm_days,fixed_w5_t7_corrected,17.4375,365,4.777397260273973
40743,1992,warm_days,fixed_w5_t7_corrected,17.6875,361,4.899584487534626
40743,1993,warm_days,fixed_w5_t7_corrected,13.625,361,3.7742382271468142
40743,1994,warm_days,fixed_w5_t7_corrected,29.0625,362,8.028314917127071
40743,1995,warm_days,fixed_w5_t7_corrected,62.75,364,17.23901098901099
40743,1996,warm_days,fixed_w5_t7_corrected,39.0,365,10.684931506849315
40743,1997,warm_days,fixed_w5_t7_corrected,46.625,358,13.023743016759777
40743,1998,warm_days,fixed_w5_t7_corrected,60.875,363,16.769972451790633
40743,1999,warm_days,fixed_w5_t7_corrected,43.0,357,12.044817927170868
40743,2000,warm_days,fixed_w5_t7_corrected,43.8125,357,12.272408963585434
40743,2001,warm_days,fixed_w5_t7_corrected,65.0625,365,17.825342465753426
40743,2002,warm_days,fixed_w5_t7_corrected,72.9375,365,19.982876712328768
40743,2003,warm_days,fixed_w5_t7_corrected,39.5,365,10.821917808219178
40743,2004,warm_days,fixed_w5_t7_corrected,43.5,365,11.917808219178083
40743,2005,warm_days,fixed_w5_t7_corrected,35.0,365,9.58904109589041
40743,2006,warm_days,fixed_w5_t7_corrected,49.75,365,13.63013698630137
40743,2007,warm_days,fixed_w5_t7_corrected,24.0625,365,6.592465753424658
40743,2008,warm_days,fixed_w5_t7_corrected,56.0,365,15.342465753424657
40743,2009,warm_days,fixed_w5_t7_corrected,21.0,365,5.7534246575342465
40743,2010,warm_days,fixed_w5_t7_corrected,77.0,365,21.095890410958905
40743,2011,warm_days,fixed_w5_t7_corrected,50.0,365,13.698630136986301
40743,2012,warm_days,fixed_w5_t7_corrected,17.0,365,4.657534246575342
40743,2013,warm_days,fixed_w5_t7_corrected,64.0,365,17.534246575342465
40743,2014,warm_days,fixed_w5_t7_corrected,46.0,364,12.637362637362637
40743,2015,warm_days,fixed_w5_t7_corrected,58.0,365,15.89041095890411
40743,2016,warm_days,fixed_w5_t7_corrected,81.0,365,22.19178082191781
40743,2017,warm_days,fixed_w5_t7_corrected,45.0,365,12.32876712328767
40743,2018,warm_days,fixed_w5_t7_corrected,65.0,364,17.857142857142858
40743,2019,warm_days,fixed_w5_t7_corrected,59.0,365,16.164383561643834
40743,2020,warm_days,fixed_w5_t7_corrected,43.0,365,11.780821917808218
40743,2021,warm_days,fixed_w5_t7_corrected,88.0,364,24.175824175824175
40743,2022,warm_days,fixed_w5_t7_corrected,66.0,365,18.08219178082192
40743,2023,warm_days,fixed_w5_t7_corrected,81.0,365,22.19178082191781
40743,2024,warm_days,fixed_w5_t7_corrected,70.0,365,19.17808219178082
40743,1991,cool_days,fixed_w5_t8_corrected,44.0625,365,12.071917808219178
40743,1992,cool_days,fixed_w5_t8_corrected,75.9375,361,21.035318559556785
40743,1993,cool_days,fixed_w5_t8_corrected,73.1875,361,20.27354570637119
40743,1994,cool_days,fixed_w5_t8_corrected,38.5,362,10.6353591160221
40743,1995,cool_days,fixed_w5_t8_corrected,36.25,364,9.958791208791208
40743,1996,cool_days,fixed_w5_t8_corrected,47.8125,365,13.099315068493151
40743,1997,cool_days,fixed_w5_t8_corrected,30.125,358,8.414804469273744
40743,1998,cool_days,fixed_w5_t8_corrected,35.25,363,9.710743801652892
40743,1999,cool_days,fixed_w5_t8_corrected,31.375,357,8.788515406162466
40743,2000,cool_days,fixed_w5_t8_corrected,26.625,357,7.457983193277311
40743,2001,cool_days,fixed_w5_t8_corrected,27.6875,365,7.585616438356165
40743,2002,cool_days,fixed_w5_t8_corrected,33.4375,365,9.16095890410959
40743,2003,cool_days,fixed_w5_t8_corrected,52.5,365,14.383561643835616
40743,2004,cool_days,fixed_w5_t8_corrected,24.9375,365,6.832191780821918
40743,2005,cool_days,fixed_w5_t8_corrected,36.625,365,10.034246575342467
40743,2006,cool_days,fixed_w5_t8_corrected,25.125,365,6.883561643835616
40743,2007,cool_days,fixed_w5_t8_corrected,33.9375,365,9.297945205479452
40743,2008,cool_days,fixed_w5_t8_corrected,56.0,365,15.342465753424657
40743,2009,cool_days,fixed_w5_t8_corrected,42.0,365,11.506849315068493
40743,2010,cool_days,fixed_w5_t8_corrected,19.0,365,5.205479452054795
40743,2011,cool_days,fixed_w5_t8_corrected,39.0,365,10.684931506849315
40743,2012,cool_days,fixed_w5_t8_corrected,40.0,365,10.95890410958904
40743,2013,cool_days,fixed_w5_t8_corrected,19.0,365,5.205479452054795
40743,2014,cool_days,fixed_w5_t8_corrected,35.0,364,9.615384615384615
40743,2015,cool_days,fixed_w5_t8_corrected,28.0,365,7.671232876712328
40743,2016,cool_days,fixed_w5_t8_corrected,20.0,365,5.47945205479452
40743,2017,cool_days,fixed_w5_t8_corrected,13.0,365,3.5616438356164384
40743,2018,cool_days,fixed_w5_t8_corrected,23.0,364,6.318681318681318
40743,2019,cool_days,fixed_w5_t8_corrected,31.0,365,8.493150684931507
40743,2020,cool_days,fixed_w5_t8_corrected,37.0,365,10.136986301369863
40743,2021,cool_days,fixed_w5_t8_corrected,19.0,364,5.21978021978022
40743,2022,cool_days,fixed_w5_t8_corrected,19.0,365,5.205479452054795
40743,2023,cool_days,fixed_w5_t8_corrected,12.0,365,3.287671232876712
40743,2024,cool_days,fixed_w5_t8_corrected,24.0,365,6.575342465753424
40743,1991,warm_days,fixed_w5_t8_corrected,17.1875,365,4.708904109589041
40743,1992,warm_days,fixed_w5_t8_corrected,15.625,361,4.32825484764543
40743,1993,warm_days,fixed_w5_t8_corrected,10.9375,361,3.0297783933518008
40743,1994,warm_days,fixed_w5_t8_corrected,26.5,362,7.320441988950276
40743,1995,warm_days,fixed_w5_t8_corrected,57.9375,364,15.916895604395604
40743,1996,warm_days,fixed_w5_t8_corrected,37.75,365,10.342465753424657
40743,1997,warm_days,fixed_w5_t8_corrected,43.1875,358,12.063547486033519
40743,1998,warm_days,fixed_w5_t8_corrected,57.5,363,15.84022038567493
40743,1999,warm_days,fixed_w5_t8_corrected,38.3125,357,10.731792717086835
40743,2000,warm_days,fixed_w5_t8_corrected,40.8125,357,11.432072829131652
40743,2001,warm_days,fixed_w5_t8_corrected,62.0,365,16.986301369863014
40743,2002,warm_days,fixed_w5_t8_corrected,70.75,365,19.383561643835616
40743,2003,warm_days,fixed_w5_t8_corrected,37.75,365,10.342465753424657
40743,2004,warm_days,fixed_w5_t8_corrected,41.4375,365,11.352739726027398
40743,2005,warm_days,fixed_w5_t8_corrected,32.4375,365,8.886986301369863
40743,2006,warm_days,fixed_w5_t8_corrected,44.75,365,12.26027397260274
40743,2007,warm_days,fixed_w5_t8_corrected,20.9375,365,5.736301369863014
40743,2008,warm_days,fixed_w5_t8_corrected,53.0,365,14.520547945205479
40743,2009,warm_days,fixed_w5_t8_corrected,20.0,365,5.47945205479452
40743,2010,warm_days,fixed_w5_t8_corrected,75.0,365,20.54794520547945
40743,2011,warm_days,fixed_w5_t8_corrected,48.0,365,13.150684931506849
40743,2012,warm_days,fixed_w5_t8_corrected,14.0,365,3.835616438356164
40743,2013,warm_days,fixed_w5_t8_corrected,63.0,365,17.26027397260274
40743,2014,warm_days,fixed_w5_t8_corrected,45.0,364,12.362637362637363
40743,2015,warm_days,fixed_w5_t8_corrected,55.0,365,15.068493150684931
40743,2016,warm_days,fixed_w5_t8_corrected,76.0,365,20.82191780821918
40743,2017,warm_days,fixed_w5_t8_corrected,42.0,365,11.506849315068493
40743,2018,warm_days,fixed_w5_t8_corrected,62.0,364,17.032967032967033
40743,2019,warm_days,fixed_w5_t8_corrected,55.0,365,15.068493150684931
40743,2020,warm_days,fixed_w5_t8_corrected,40.0,365,10.95890410958904
40743,2021,warm_days,fixed_w5_t8_corrected,83.0,364,22.802197802197803
40743,2022,warm_days,fixed_w5_t8_corrected,63.0,365,17.26027397260274
40743,2023,warm_days,fixed_w5_t8_corrected,76.0,365,20.82191780821918
40743,2024,warm_days,fixed_w5_t8_corrected,67.0,365,18.356164383561644
40743,1991,cool_nights,full_w11_t7,31.0,354,8.757062146892656
40743,1992,cool_nights,full_w11_t7,69.0,357,19.327731092436974
40743,1993,cool_nights,full_w11_t7,49.0,350,14.0
40743,1994,cool_nights,full_w11_t7,41.0,357,11.484593837535014
40743,1995,cool_nights,full_w11_t7,29.0,358,8.100558659217876
40743,1996,cool_nights,full_w11_t7,37.0,356,10.393258426966293
40743,1997,cool_nights,full_w11_t7,24.0,360,6.666666666666667
40743,1998,cool_nights,full_w11_t7,21.0,359,5.8495821727019495
40743,1999,cool_nights,full_w11_t7,18.0,356,5.056179775280899
40743,2000,cool_nights,full_w11_t7,24.0,356,6.741573033707865
40743,2001,cool_nights,full_w11_t7,16.0,365,4.383561643835616
40743,2002,cool_nights,full_w11_t7,13.0,365,3.5616438356164384
40743,2003,cool_nights,full_w11_t7,34.0,365,9.315068493150685
40743,2004,cool_nights,full_w11_t7,73.0,365,20.0
