index_name,station_id,station_name,n_years,insufficient_years_for_qr,publication_warning_short_record,ols_slope,slope_0.10,ci_low_0.10,ci_high_0.10,slope_0.50,ci_low_0.50,ci_high_0.50,slope_0.90,ci_low_0.90,ci_high_0.90,Delta1,Delta2,Delta3
warm_days,40878,Saravan,34,False,False,15.743315508021407,10.357144219037092,,,13.913043773074058,4.355650440517511,23.470437105630605,20.952443145144027,,,10.595298926106935,7.039399372069969,3.555899554036966
warm_days,40879,Iranshahr,34,False,False,17.83804430863256,11.764705674738556,,,18.9655175688162,9.76771478752457,28.16332035010783,21.153846183431998,,,9.389140508693442,2.1883286146157985,7.200811894077644
warm_days,40882,Kish Island,34,False,False,14.812834224598943,9.374999580722177,,,18.437500645190642,11.336757564630307,25.538243725750977,12.727273126721629,,,3.352273545999452,-5.710227518469013,9.062501064468465
warm_days,40883,Bandar-E-Lengeh,34,False,False,18.745607333842642,15.294117131872554,,,20.38461490969158,10.765232144452842,30.00399767493032,18.999994144007797,,,3.705877012135243,-1.3846207656837848,5.090497777819028
warm_days,40889,Siri Island,34,False,False,20.58823529411766,14.70588309880774,,,18.095239036539642,7.580612526604824,28.60986554647446,28.214251153626705,,,13.508368054818964,10.119012117087063,3.389355937731901
warm_days,40890,Abumusa Island,34,False,False,47.99847211611922,11.764707856061857,,,36.086956370510215,19.436805331950485,52.73710740906995,57.87878891802106,,,46.1140810619592,21.791832547510843,24.322248514448358
warm_days,40893,Jask,34,False,False,4.080977845683731,1.8518684914546755,,,6.873921285559063e-06,-7.662903759957481,7.662917507800052,4.5454551796588705,,,2.693586688204195,4.545448305737585,-1.85186161753339
warm_days,40898,Chahbahar,34,False,False,18.03208556149734,7.777776995651081,,,18.33333259441511,5.8592398230069005,30.80742536582332,19.166669401327137,,,11.388892405676057,0.8333368069120262,10.55555559876403
warm_days,88187,Jam,33,False,False,26.477272727272727,20.35714933189143,,,28.419067668532264,17.905953969308342,38.932181367756186,29.999997645605408,,,9.642848313713976,1.5809299770731435,8.061918336640833
warm_days,99331,Tehran (Geophysic),33,False,False,23.31550802139037,19.5999962974153,,,24.444443094749232,14.691205326102756,34.19768086339571,27.058820265247874,,,7.458823967832576,2.614377170498642,4.844446797333934
