index_name,station_id,station_name,n_years,insufficient_years_for_qr,publication_warning_short_record,ols_slope,slope_0.10,ci_low_0.10,ci_high_0.10,slope_0.50,ci_low_0.50,ci_high_0.50,slope_0.90,ci_low_0.90,ci_high_0.90,Delta1,Delta2,Delta3,boot_mean_0.10,boot_sd_0.10,boot_median_0.10,boot_ci_low_0.10,boot_ci_high_0.10,boot_mean_0.50,boot_sd_0.50,boot_median_0.50,boot_ci_low_0.50,boot_ci_high_0.50,boot_mean_0.90,boot_sd_0.90,boot_median_0.90,boot_ci_low_0.90,boot_ci_high_0.90,boot_mean_Delta1,boot_sd_Delta1,boot_median_Delta1,boot_ci_low_Delta1,boot_ci_high_Delta1,boot_mean_Delta2,boot_sd_Delta2,boot_median_Delta2,boot_ci_low_Delta2,boot_ci_high_Delta2,boot_mean_Delta3,boot_sd_Delta3,boot_median_Delta3,boot_ci_low_Delta3,boot_ci_high_Delta3,analytic_sig_0.10,bootstrap_sig_0.10,sig_agree_0.10,sensitivity_status_0.10,analytic_sig_0.90,bootstrap_sig_0.90,sig_agree_0.90,sensitivity_status_0.90,cluster,cluster_reduced_features
warm_days,40712,Orumiyeh,34,False,False,17.911382734912163,9.99999846879756,,,18.749999816303976,11.849812355140871,25.650187277467083,23.636358764105886,,,13.636360295308325,4.886358947801909,8.750001347506416,9.827441284720498,2.568436471369884,9.999999916952715,4.643749775617885,18.006896574762706,17.401321276494837,5.179934227205522,18.750000668368887,3.7118049142886593,24.453333359102484,23.670798605470317,8.00385321869346,23.636361464366047,12.94117668240227,46.11110813234298,13.843357320749817,8.53162448242844,13.636363659807468,0.059573957542385765,35.53758036191993,6.269477328975481,9.596504384500944,4.5044366328513945,-5.515441884914563,32.15956287348154,7.573879991774337,4.685178476866708,8.609020352324453,-3.7933261158106077,14.614284197090013,,1.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40713,Maragheh-Synoptic,34,False,False,23.874713521772367,10.625000373452828,,,20.000000723559463,13.36961734380148,26.630384103317446,25.8333561654416,,,15.208355791988772,5.833355441882137,9.375000350106635,14.25433815295743,5.746514409367688,11.818174879602038,8.947368639198553,27.27272724127673,21.332750164685685,3.3591552286637087,21.403941138171625,13.67543953690308,29.113636425615727,34.27888756389969,9.1091978061201,35.0000010446657,18.235291728175692,52.505681549744345,20.024549410942253,9.4052176389546,20.0734134982875,2.223215723179297,35.8506858569979,12.946137399213997,9.52592281567139,12.19444525622527,-4.860774714557024,29.657888319038367,7.078412011728258,5.336867735000015,8.591269932287517,-5.06439696810783,14.59374600684628,,1.0,,insufficient,,1.0,,insufficient,3,4
warm_days,40716,Mianeh,34,False,False,16.042780748663116,9.411770127000311,,,17.500000393906095,11.239253654848923,23.760747132963267,24.999995179389327,,,15.588225052389015,7.499994785483231,8.088230266905784,7.889346703492468,5.549866591089615,9.411764080213906,-5.294109244465057,21.111109506508026,15.758329380457901,4.462217727929261,17.14285689283713,4.1625020205447,22.50328023099037,21.182382367337098,9.021987686467126,23.043480861979475,6.875000014959949,37.33331604706586,13.29303566384463,9.198832493068071,14.615384105638352,-4.126081390474804,30.049013925531217,5.424052986879195,9.019876220892376,7.198424688763969,-10.71003844821044,22.781058327258517,7.868982676965434,5.074562770975576,8.131654879201166,-2.834621778662129,18.359374910037914,,0.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40717,Khalkhal,34,False,False,18.947288006111553,9.3334669682708,,,18.888891469053014,12.621164225585396,25.156618712520633,27.500002638953045,,,18.166535670682244,8.611111169900031,9.555424500782214,11.536569636251095,6.2386866016424625,11.176459043567942,-1.8995519791792153,24.99999985940345,19.132808402095215,3.42322497191628,20.43478320344915,11.666671150621749,23.339284710488307,24.68090646492301,7.050157469727051,23.91307836871554,10.000000272327263,36.88771796634964,13.144336828671918,9.351420936008681,13.635264074890603,-4.241878957823659,31.14953447221078,5.5480980628277985,7.601139190796234,4.626983272714936,-6.414739020001602,18.009536295585814,7.596238765844118,5.509534117138939,7.712421201933491,-3.4916587150553426,17.667102086649287,,0.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40718,Bandar-E-Anzali,34,False,False,24.585179526356015,6.666667068082136,,,16.153846863905304,8.932689008351275,23.375004719459334,32.81249773533209,,,26.145830667249953,16.658650871426783,9.487179795823169,7.651210045794119,5.179880019367769,5.789472786264438,3.7500006175435927,25.771428642000146,16.660355206229365,10.595974127829079,14.64285859164697,4.999994937490978,39.47434119125129,30.822373607738054,10.087905688889071,32.81249845951445,8.000040980269702,45.83332826096009,23.17116356194393,9.198456520354119,25.20658443714716,3.2868058450568984,38.18311054323668,14.162018401508682,7.864694786729715,14.374997262652759,-0.46023530698925585,27.528783336807074,9.009145160435247,8.288648322087202,6.904762321906869,-0.9102850810154802,27.340784522528804,,1.0,,insufficient,,1.0,,insufficient,3,1
warm_days,40719,Rasht,34,False,False,4.401833460656996,4.99999885414191,,,2.0000000000114606,-2.8989593482724794,6.898959348295401,6.521736113019494,,,1.5217372588775842,4.521736113008034,-2.999998854130449,2.4017865574195785,3.092913002649432,2.5925925712543796,-4.6153591623694155,6.540513337712136,2.667085313857916,3.259344778080944,1.8182150341838526,-1.4345208066268111,9.350000915658791,6.628164305411547,1.967149025655892,6.521738656273764,3.620451639720938,11.666664926075624,4.226377747991967,3.8886250459419545,3.9291453946953814,-2.2220555153871246,11.72371608269436,3.9610789915536304,3.647954145038741,4.248997067057987,-2.2950213790585505,10.584130172362972,0.26529875643833695,3.293051916547265,0.38611044160257657,-5.9351502709516835,6.590564672770504,,0.0,,insufficient,,1.0,,insufficient,1,2
warm_days,40723,Bojnurd,34,False,False,9.401069518716586,4.615384681130807,,,7.999999743999838,0.25741266326624324,15.742586824733433,12.222215302688962,,,7.606830621558156,4.222215558689125,3.384615062869031,4.188714102892762,3.9975778562416475,3.571428439882453,-4.015386645448881,11.818179252165004,6.97384101819864,3.1912387290244615,6.874997701653856,1.4269469626483378,13.999999963258649,12.349592758065635,2.4169451577648466,12.222210872006592,8.62826109670311,16.4285705289445,8.160878655172873,4.354623060608604,7.277774539926228,1.8181842559314694,19.73880913341828,5.375751739866995,3.492697249119842,5.441554385407937,-1.8272035264879407,11.699030685932417,2.785126915305878,4.21573016000634,2.7625351851060254,-4.501774277503353,10.56330049901796,,0.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40724,Piranshahr,34,False,False,17.755538579068006,10.869566726244187,,,17.058823944638146,9.874056948840558,24.243590940435734,22.30771731285714,,,11.438150586612952,5.248893368218994,6.1892572183939585,10.605103650080675,5.01009128934717,10.86956508069025,2.4829621860138382,19.250001339104273,16.803793346705042,4.418954296284722,16.19047798086642,9.27857368458963,24.49999727677433,23.81628358443463,11.311959482336365,25.333328156389022,-11.818128252907117,56.11106761241501,13.211179934353952,13.214748926115105,14.463624253403967,-24.20706931730729,43.88884555196114,7.012490237729585,12.174314598670037,7.041665535258995,-26.238518974110413,34.75242962671756,6.198689696624366,4.821697992735049,6.189866584665562,-4.873261418961933,14.217763411221581,,1.0,,insufficient,,0.0,,insufficient,3,3
warm_days,40726,Mahabad,34,False,False,14.895339954163497,11.052640123346821,,,12.857151082696118,6.281583112606674,19.432719052785565,28.49999701856709,,,17.447356895220267,15.642845935870971,1.8045109593492974,11.02835010381133,2.4137582196825433,11.05263207591142,7.058825365939304,16.66666456853872,15.12740470602874,3.367235707383633,15.555555329218198,7.6607169317241555,21.333329788544905,20.880259978643544,10.04420238372239,19.782639311285024,1.0000006261114198,38.391665667760414,9.851909874832213,10.395411855068335,9.398147777765477,-9.527442826511878,26.89527584539939,5.7528552726148074,10.325079156927252,5.789470203772526,-12.86263273503979,24.00128013463417,4.099054602217406,3.1941623021139653,4.78261371914563,-2.8837379800445904,10.074878126282666,,1.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40727,Saqez,34,False,False,13.303284950343784,11.93548187312221,,,13.076922603550228,6.224838510075676,19.929006697024782,22.49999718226766,,,10.564515309145449,9.423074578717431,1.1414407304280179,10.105083379226096,3.8920872596923664,10.99999996049381,-3.350000553677427,14.556818818461169,12.990071523614608,3.7154095198740875,14.210525853679151,3.9681859422675942,17.142857313022514,20.1864839461516,11.706629146187876,21.979167426595318,3.964930624309862e-06,45.3333252829216,10.081400566925504,11.992288664630419,10.680147757831566,-14.434645356728097,35.33332404194495,7.196412422536993,12.03863354337216,7.00000063795333,-11.498104333169556,32.00640278407254,2.884988144388511,3.8394931314075156,3.0769259144801993,-3.572807300474288,13.348962166224341,,0.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40728,Takab,34,False,False,14.527119938884658,10.967741586311046,,,13.2000016467551,6.190676003494228,20.20932729001597,26.153832473345858,,,15.186090887034812,12.953830826590758,2.2322600604440535,8.51574680926333,3.979419730487319,9.078449270107487,-0.06250008809079924,14.99998528762233,14.681937035463582,4.290823553483523,13.693957567529065,8.51785800675323,23.751488521337485,21.269881695306168,8.070654758872731,20.576922015632285,5.263161917526245,43.33333029231559,12.75413488604284,8.757129791050689,12.743577011637989,-5.042354577734931,34.509801420476705,6.587944659842585,8.942208803010478,6.148349889133929,-12.921036493494112,26.08464779808948,6.166190226200253,4.617742005796642,6.088219600444018,-2.0732083501961607,14.472061114196503,,0.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40729,Zanjan,34,False,False,21.882352941176492,9.473683228365212,,,16.875000029891556,9.68450015646959,24.065499903313523,37.91664450587492,,,28.44296127750971,21.041644475983365,7.4013168015263435,12.183523817016798,9.511600016126858,10.000000572854368,-1.9999991394030618,29.166667219498546,18.275415912911896,4.444864785230856,17.096774047864066,13.024212226536173,28.142462036532503,33.96928768278235,8.401325327000613,34.73684262992374,12.777786760835001,45.625000502585316,21.785763865765556,11.200849654344466,22.43700584551121,-1.0372196806633054,40.96448431434646,15.693871769870462,7.785139689086781,15.982688667943705,-0.8926877439815265,29.847471844533953,6.091892095895098,9.533348740259237,9.143149396692344,-14.196090004729822,21.678665731891304,,0.0,,insufficient,,1.0,,insufficient,3,4
warm_days,40730,Khorramdareh,34,False,False,14.091673032849513,8.999999638888916,,,14.999996631077433,8.555214545461872,21.444778716692994,28.4615247226712,,,19.461525083782284,13.461528091593767,5.9999969921885175,8.439672004070417,5.412186942064253,8.333333017537072,-4.166638103197014,17.499999344654185,12.172457764464012,3.952911096607335,12.499999788164052,4.281511729503793,17.32090657937518,23.641183003387585,9.268616311260335,23.478262424163958,5.500000968644831,40.666666127394286,15.20151099931717,10.060766599139082,15.72506944291928,-5.309544124590298,33.82604752630072,11.468725238923575,9.40343005243587,12.644107314761222,-4.435042572613324,31.945827396086074,3.732785760393593,4.574376878663187,4.39341784266143,-5.166663978702837,11.780856327223725,,0.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40731,Qazvin,34,False,False,12.725744843391912,10.769215435649881,,,14.615384142005198,7.350501563360438,21.880266720649956,21.92306313965986,,,11.153847704009978,7.307678997654662,3.846168706355316,6.964251726130672,5.315643300106186,7.91666684175999,-6.666664440575643,12.805001927009728,12.11144300530858,3.9842528647352746,12.69230756959541,2.9411910378091846,17.87071440525656,18.839138580841286,5.736730499214044,20.43478296884605,7.140754412606437,27.333332562820402,11.874886854710617,7.870029624948997,11.178921504292138,-2.801428622594969,28.005542819366358,6.7276955755327075,6.009223804285001,7.462836967206423,-3.1580295181470333,19.09182204201604,5.147191279177907,5.356972033777425,4.603342472008814,-4.545455453790321,16.77767670389441,,0.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40732,Ramsar,34,False,False,13.636363636363647,9.999999987080136,,,14.000000355567684,8.814750490530788,19.18525022060458,15.625000130208619,,,5.625000143128483,1.6249997746409353,4.000000368487548,8.059588374208975,2.758743298062816,7.7500072562986215,3.52941157598622,11.499999594997371,13.428825817675929,2.2919942935038344,14.000008952959197,7.9999986087623105,18.09597480764428,19.81622986311969,6.341382339334275,18.616624493811315,3.846154146470765,27.897377138450587,11.756641488910718,6.752686189597707,11.021983476187852,-1.6185676865433651,22.186151445385555,6.387404045443762,6.871841392862849,5.459558081814887,-9.14428492626058,17.71785217359892,5.3692374434669565,3.184894539096414,4.999999983740929,-1.3468897478560506,10.761663435545715,,1.0,,insufficient,,1.0,,insufficient,3,3
warm_days,40734,Nowshahr,34,False,False,12.496562261268156,7.500000488176562,,,11.538462566910166,5.9432050936204925,17.13372004019984,19.090908879670213,,,11.59090839149365,7.552446312760047,4.038462078733604,6.452478995657981,1.8452546625255433,6.666666066524458,3.6842139014308444,8.891678443349567,11.052497332588295,2.5748156738198973,11.538461017062062,2.7708379888084713,15.000000375621648,17.484767494575273,4.804165663753664,19.062518365911473,12.11956643271622,27.333327841422015,11.032288498917294,4.871529825535162,10.947569654203349,3.5862386932278962,21.6452299452775,6.43227016198698,5.412402187511035,6.579876894957966,-1.2016900800330506,17.35416655457856,4.6000183369303125,2.482513790938351,5.0000024268041585,-1.3754382726942764,8.858691311598404,,1.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40736,Babolsar,34,False,False,11.07563025210085,4.500000050000892,,,10.909091570254668,3.838646885186196,17.97953625532314,19.99999469811341,,,15.49999464811252,9.090903127858743,6.409091520253776,3.4449812896044056,2.7008060215181517,4.0909077334979,-4.999990870862874,7.0588220396560075,8.680340705696224,5.103857539173259,9.333334078712408,-4.130090581695529,15.717261940558577,13.609078554952035,11.63429290559713,9.61538182696988,-2.5336510768240266,40.666662681122595,10.164097265347628,11.616209027597922,7.028279499939163,-6.122024049543475,35.49997192357578,4.92873784925581,11.551984180975278,3.947361691276858,-9.410438357305189,33.023159264610314,5.2353594160918195,4.697110345590572,6.009615104482701,-5.931886472441776,14.548863852526184,,0.0,,insufficient,,0.0,,insufficient,2,3
warm_days,40737,Gharakhil,34,False,False,13.0603514132926,7.500001754674947,,,12.307691439332874,8.13070553813905,16.484677340526698,14.166661782898796,,,6.666660028223849,1.8589703435659217,4.807689684657928,7.311707022251785,4.7341085603285515,6.666670117580857,4.719725057754593e-07,21.818181676423354,10.916594747857356,2.2933700992820207,11.111112137094759,5.000001469780778,13.898794487733587,14.214535370381018,4.659874458099393,13.749998466002857,7.500000527908853,27.272725696929733,6.902828348129231,5.405419943104891,6.901551439021751,-4.5426437357315335,17.213148605852478,3.2979406225236607,4.477486435246754,2.5641045344911637,-3.2021238648676316,14.083654890306553,3.604887725605571,4.455849998233458,3.9285716507793818,-9.748398839302762,10.776921239485976,,1.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40738,Gorgan,34,False,False,12.174178762414066,8.518516091112398,,,11.666663286242013,6.218319931756314,17.115006640727714,18.499981965860403,,,9.981465874748006,6.83331867961839,3.1481471951296154,7.109355026207602,3.311485770350374,7.49999678751294,-1.8227159559992128,11.7321424520195,11.190687007029267,2.805599916784062,11.538462062936574,3.5621440588872053,15.999998414733936,16.579458709599784,4.566993852773248,17.692307495608862,9.235384270051725,25.384206488244477,9.470103683392184,6.0364762152835,9.292306688171408,1.2914426564104593,23.70980831750827,5.388771702570518,5.183490156106383,5.924894634129879,-4.130733741570936,15.347168546097755,4.081331980821664,3.2836873750258166,3.9907441704811797,-2.751348786115031,10.253108186322422,,0.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40739,Shahrud,34,False,False,5.949579831932778,4.615389049055192,,,7.3684207202201035,-0.023121082161062567,14.75996252260127,6.086955296274241,,,1.471566247219049,-1.2814654239458623,2.753031671164911,2.9403482285387184,5.199495564050435,4.615380358635981,-13.99995321410836,10.917613000701333,4.748639325069787,4.554323208859392,4.6029397208226905,-3.571426410064436,13.639203902861906,5.257931640210257,6.1957552535906855,6.086948238972915,-6.874997921660233,17.999998062774175,2.317583411671539,7.360230821472009,2.221841629431352,-12.113309102917187,16.66431953313788,0.5092923151404705,6.368256129596817,0.37099625385767965,-10.260621609457209,13.357142500329916,1.8082910965310683,4.811375220542046,1.4113993058764882,-6.704670367811124,11.346540313688,,0.0,,insufficient,,0.0,,insufficient,2,2
warm_days,40740,Quchan,34,False,False,7.746371275783048,6.296294700023265,,,10.625000390626221,2.5646586687205097,18.685342112531934,9.615385940305254,,,3.319091240281989,-1.0096144503209672,4.328705690602956,3.6789371604268393,4.8645431728665764,4.8333332775516755,-7.9999975097085585,11.818179845711013,7.860061752516531,4.4381231314946605,7.999999131598143,-0.5263152762993111,14.28726786314663,9.465349694354115,2.507213926052585,9.61538480957391,3.962492548142216,14.499997459654777,5.786412533927277,4.682501527686916,5.499984894907722,-2.3343413700242253,17.62499632615549,1.6052879418375847,4.442555991264428,2.0028792815637497,-7.0107105573364015,9.628468983651093,4.181124592089692,5.487630733141307,4.219948321419112,-6.822622760150355,16.680554239044692,,0.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40741,Sarakhs,34,False,False,12.4201680672269,7.037038593053533,,,11.875000546506204,6.402886073562282,17.347115019450126,17.142869170992245,,,10.105830577938711,5.2678686244860415,4.8379619534526705,7.322852515842035,3.5187796594483824,7.0370366709993935,1.0000001172224637,14.705881980536148,11.018988490515477,2.3099493853621924,11.17647044982667,7.264813678887768,15.909088760426563,15.478010199235767,3.351066098109914,15.600000087210988,6.428584180585102,20.000000451145574,8.15515768339373,4.431629622845725,8.567195297076935,-1.0740284786977738,14.80729109605106,4.459021708720285,3.4845870190412565,5.419581836154915,-3.1175198034400284,9.524601830732054,3.6961359746734432,3.301525544851178,4.296297270173175,-2.9121957859230316,8.735456327345622,,1.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40742,Biyarjomand,33,False,False,8.796791443850266,3.5294119838529974,,,9.999999321135713,2.935327049750814,17.06467159252061,12.666665983754344,,,9.137253999901347,2.6666666626186313,6.470587337282716,1.0426442472747153,5.272525893182048,1.5384635276167287,-7.499997909214832,10.384614691560706,7.671132962500125,3.6566366506431067,7.6923103867290745,2.10526311530484,14.444443647063837,11.439889321535915,4.7094678827604515,12.666666890212479,1.886920916871503e-06,16.499998627756955,10.3972450742612,6.832722114426865,10.883193587495839,-3.436756209656174,22.550697895532934,3.768756359035789,5.2559263189183065,4.999977007672685,-8.100343826332072,10.572363191467483,6.62848871522541,5.154754266872837,6.415677027287394,-3.351110719692672,16.22289190534261,,0.0,,insufficient,,1.0,,insufficient,2,3
warm_days,40743,Sabzevar,34,False,False,8.438502673796801,7.49999745755817,,,9.999999596621473,2.7354295034285894,17.26456968981436,8.333325097155788,,,0.8333276395976181,-1.6666744994656852,2.5000021390633034,3.771318152110282,8.035295882454486,5.714273205048732,-10.666666398976142,17.999999858426776,7.18238582468533,3.5212649747995135,7.500002029742406,1.5407304674026703e-07,13.333330659785524,6.061825860403866,4.089928314783337,5.909091051061644,-2.8309602689538207,12.033332497746512,2.290507708293584,8.620512064491736,1.3272020746823219,-14.476952243310116,18.99998380832053,-1.120559964281464,4.833526792418527,-1.3809512513035305,-10.078321488324907,8.354169632912484,3.411067672575048,6.510776233325226,2.751627613211463,-8.950955765857769,16.520205866948196,,0.0,,insufficient,,0.0,,insufficient,2,3
