index_name,station_id,station_name,metric,signal,noise_sd,signal_to_noise,expected_direction,emerged,snr_threshold
warm_days,40723,Bojnurd,Delta1,8.160878655172873,4.354623060608604,1.874072346007442,True,False,2.0
warm_days,40724,Piranshahr,0.10,10.605103650080675,5.01009128934717,2.116748585525784,True,True,2.0
warm_days,40724,Piranshahr,0.50,16.803793346705042,4.418954296284722,3.802662851895298,True,True,2.0
warm_days,40724,Piranshahr,0.90,23.81628358443463,11.311959482336365,2.1054074337539643,True,True,2.0
warm_days,40724,Piranshahr,Delta1,13.211179934353952,13.214748926115105,0.9997299236042162,True,False,2.0
warm_days,40726,Mahabad,0.10,11.02835010381133,2.413758219682544,4.568953929968087,True,True,2.0
warm_days,40726,Mahabad,0.50,15.12740470602874,3.367235707383633,4.492529190296228,True,True,2.0
warm_days,40726,Mahabad,0.90,20.880259978643544,10.04420238372239,2.0788370425990266,True,True,2.0
warm_days,40726,Mahabad,Delta1,9.851909874832211,10.395411855068335,0.9477171286896982,True,False,2.0
warm_days,40727,Saqez,0.10,10.105083379226096,3.8920872596923664,2.596314703392547,True,True,2.0
warm_days,40727,Saqez,0.50,12.990071523614608,3.715409519874088,3.4962691068452747,True,True,2.0
warm_days,40727,Saqez,0.90,20.1864839461516,11.706629146187876,1.7243634947405069,True,False,2.0
warm_days,40727,Saqez,Delta1,10.081400566925504,11.99228866463042,0.8406569295366602,True,False,2.0
warm_days,40728,Takab,0.10,8.51574680926333,3.979419730487319,2.1399468731639657,True,True,2.0
warm_days,40728,Takab,0.50,14.681937035463582,4.290823553483523,3.421706078672005,True,True,2.0
warm_days,40728,Takab,0.90,21.269881695306168,8.070654758872731,2.6354592447313454,True,True,2.0
warm_days,40728,Takab,Delta1,12.75413488604284,8.757129791050689,1.4564286690231396,True,False,2.0
warm_days,40729,Zanjan,0.10,12.183523817016798,9.511600016126858,1.2809121279658218,True,False,2.0
warm_days,40729,Zanjan,0.50,18.275415912911896,4.444864785230856,4.1115797208581935,True,True,2.0
warm_days,40729,Zanjan,0.90,33.96928768278235,8.401325327000613,4.043324875613387,True,True,2.0
warm_days,40729,Zanjan,Delta1,21.78576386576556,11.200849654344466,1.9450099356806856,True,False,2.0
warm_days,40730,Khorramdareh,0.10,8.439672004070417,5.412186942064253,1.5593829434227664,True,False,2.0
warm_days,40730,Khorramdareh,0.50,12.172457764464012,3.952911096607335,3.0793654263844354,True,True,2.0
warm_days,40730,Khorramdareh,0.90,23.641183003387585,9.268616311260336,2.5506701550118307,True,True,2.0
warm_days,40730,Khorramdareh,Delta1,15.20151099931717,10.060766599139082,1.5109694524290018,True,False,2.0
warm_days,40731,Qazvin,0.10,6.964251726130672,5.315643300106186,1.3101427866673359,True,False,2.0
warm_days,40731,Qazvin,0.50,12.11144300530858,3.984252864735274,3.039827896594435,True,True,2.0
warm_days,40731,Qazvin,0.90,18.839138580841286,5.736730499214044,3.283950428457869,True,True,2.0
warm_days,40731,Qazvin,Delta1,11.874886854710615,7.870029624948997,1.508874479590993,True,False,2.0
warm_days,40732,Ramsar,0.10,8.059588374208975,2.758743298062816,2.9214709392745606,True,True,2.0
warm_days,40732,Ramsar,0.50,13.428825817675929,2.2919942935038344,5.859013635303129,True,True,2.0
warm_days,40732,Ramsar,0.90,19.81622986311969,6.341382339334275,3.124906968659458,True,True,2.0
warm_days,40732,Ramsar,Delta1,11.756641488910718,6.752686189597707,1.7410318144239312,True,False,2.0
warm_days,40734,Nowshahr,0.10,6.452478995657981,1.8452546625255437,3.49679593104329,True,True,2.0
warm_days,40734,Nowshahr,0.50,11.052497332588295,2.5748156738198973,4.292539246582741,True,True,2.0
warm_days,40734,Nowshahr,0.90,17.484767494575273,4.804165663753664,3.6395013657613564,True,True,2.0
warm_days,40734,Nowshahr,Delta1,11.032288498917294,4.871529825535162,2.264645582397793,True,True,2.0
warm_days,40736,Babolsar,0.10,3.4449812896044056,2.700806021518152,1.2755382142061222,True,False,2.0
warm_days,40736,Babolsar,0.50,8.680340705696224,5.103857539173259,1.7007411823454417,True,False,2.0
warm_days,40736,Babolsar,0.90,13.609078554952037,11.63429290559713,1.1697383472617282,True,False,2.0
warm_days,40736,Babolsar,Delta1,10.164097265347628,11.616209027597922,0.8749926280768235,True,False,2.0
warm_days,40737,Gharakhil,0.10,7.311707022251785,4.734108560328552,1.544473881212463,True,False,2.0
warm_days,40737,Gharakhil,0.50,10.916594747857356,2.2933700992820207,4.760066746869589,True,True,2.0
warm_days,40737,Gharakhil,0.90,14.214535370381018,4.659874458099393,3.0504116576948834,True,True,2.0
warm_days,40737,Gharakhil,Delta1,6.902828348129231,5.405419943104891,1.2770198098918144,True,False,2.0
warm_days,40738,Gorgan,0.10,7.109355026207602,3.311485770350374,2.1468777217349757,True,True,2.0
warm_days,40738,Gorgan,0.50,11.190687007029268,2.805599916784062,3.9886966563132313,True,True,2.0
warm_days,40738,Gorgan,0.90,16.579458709599784,4.566993852773248,3.6302783064908493,True,True,2.0
warm_days,40738,Gorgan,Delta1,9.470103683392184,6.0364762152835,1.568813219112042,True,False,2.0
warm_days,40739,Shahrud,0.10,2.9403482285387184,5.199495564050435,0.565506440445575,True,False,2.0
warm_days,40739,Shahrud,0.50,4.748639325069787,4.554323208859392,1.0426662990962954,True,False,2.0
warm_days,40739,Shahrud,0.90,5.257931640210257,6.1957552535906855,0.8486344965229344,True,False,2.0
warm_days,40739,Shahrud,Delta1,2.317583411671539,7.360230821472009,0.3148791753799963,True,False,2.0
warm_days,40740,Quchan,0.10,3.6789371604268393,4.864543172866576,0.7562759810514575,True,False,2.0
warm_days,40740,Quchan,0.50,7.860061752516531,4.4381231314946605,1.7710328261824133,True,False,2.0
warm_days,40740,Quchan,0.90,9.465349694354115,2.507213926052585,3.775246139150391,True,True,2.0
warm_days,40740,Quchan,Delta1,5.786412533927277,4.682501527686916,1.2357524070655619,True,False,2.0
warm_days,40741,Sarakhs,0.10,7.322852515842035,3.5187796594483824,2.081077312181006,True,True,2.0
warm_days,40741,Sarakhs,0.50,11.018988490515476,2.3099493853621924,4.77022940863604,True,True,2.0
warm_days,40741,Sarakhs,0.90,15.478010199235769,3.351066098109914,4.6188316631431885,True,True,2.0
warm_days,40741,Sarakhs,Delta1,8.15515768339373,4.431629622845725,1.8402164389714906,True,False,2.0
warm_days,40742,Biyarjomand,0.10,1.0426442472747153,5.272525893182048,0.19775042710040897,True,False,2.0
warm_days,40742,Biyarjomand,0.50,7.671132962500125,3.6566366506431063,2.097865797289696,True,True,2.0
warm_days,40742,Biyarjomand,0.90,11.439889321535915,4.709467882760452,2.4291256690406455,True,True,2.0
warm_days,40742,Biyarjomand,Delta1,10.3972450742612,6.832722114426865,1.521684169228552,True,False,2.0
