index_name,station_id,station_name,ols_slope_per_c,ols_expected_direction,slope_per_c_0.10,ci_low_per_c_0.10,ci_high_per_c_0.10,expected_direction_0.10,slope_per_c_0.50,ci_low_per_c_0.50,ci_high_per_c_0.50,expected_direction_0.50,slope_per_c_0.90,ci_low_per_c_0.90,ci_high_per_c_0.90,expected_direction_0.90
warm_days,40809,Birjand,28.789758911452623,True,23.88822450603026,,,True,32.519053238323224,19.992102626975836,45.04600384967061,True,28.789189730261292,,,True
warm_days,40810,Bostan,45.718604012880085,True,49.69818099833336,,,True,51.0675802227629,33.647432278949765,68.48772816657603,True,37.815983498025844,,,True
warm_days,40811,Ahvaz,44.21423945573777,True,33.14799533282892,,,True,53.99871311626543,39.8439517827842,68.15347444974665,True,38.93410957874024,,,True
warm_days,40812,Masjedsoleyman,37.486734694878145,True,26.85948370737699,,,True,36.09057399533722,20.54454765890477,51.63660033176968,True,38.81823557060603,,,True
warm_days,40813,Ramhormoz,42.58620791776984,True,30.799952156517676,,,True,41.82541073559212,26.302393302617226,57.34842816856702,True,38.82886534199647,,,True
warm_days,40818,Abadeh,36.04320269539761,True,40.13042884507873,,,True,41.64525594957915,28.002272057783863,55.28823984137444,True,34.134015424342735,,,True
warm_days,40821,Yazd,28.451411366286884,True,24.507971539012935,,,True,30.455408511316477,19.56874448065958,41.34207254197338,True,30.187013076694548,,,True
warm_days,40827,Nehbandan,30.695930952209594,True,32.434664614551366,,,True,32.48538928152117,24.074342609994197,40.89643595304815,True,30.589506584309678,,,True
warm_days,40829,Zabol,37.12237132007815,True,11.074872043543232,,,True,47.18538853920322,27.66001865012793,66.7107584282785,True,36.138756302411785,,,True
warm_days,40831,Abadan,38.658210287077544,True,33.938498819964146,,,True,41.76793817301191,26.595514600399383,56.94036174562444,True,34.95397599131389,,,True
warm_days,40832,Bandar-E- Mahshahr,32.20857036399442,True,21.025317811514338,,,True,38.99642883128754,27.929325393036656,50.06353226953842,True,29.47888720119633,,,True
warm_days,40833,Omidiyeh (Aghajari),38.23317631401877,True,21.025317204458688,,,True,39.684180151230706,26.59622509252396,52.77213520993745,True,37.86742159729758,,,True
warm_days,40835,Dogonbadan,43.26629897688788,True,26.940264465440666,,,True,41.63523504370739,14.412976888637736,68.85749319877704,True,41.05434072190702,,,True
warm_days,40836,Yasuj,36.30797690085408,True,26.647980088367525,,,True,42.95462306167454,25.85765661069332,60.05158951265576,True,39.71045931859939,,,True
warm_days,40839,Anar,26.347031279330423,True,23.99821953684224,,,True,26.42677275652343,15.44606042026953,37.40748509277733,True,29.221441976484954,,,True
warm_days,40841,Kerman,28.435899088159793,True,33.148411894912854,,,True,26.422277756460304,11.534525145289761,41.310030367630844,True,33.55741629954045,,,True
warm_days,40844,Dorudzan,40.39073981678238,True,31.22474215619852,,,True,40.364352507198184,21.364093918295822,59.364611096100546,True,39.53243888866831,,,True
warm_days,40847,Zarqan,47.153460397458176,True,31.96366183277849,,,True,47.58735779364084,21.494045070067166,73.68067051721451,True,49.71413278441792,,,True
warm_days,40848,Shiraz,42.72250447211482,True,31.572299772082104,,,True,44.285834813366904,26.339069750199233,62.23259987653458,True,40.563908599002815,,,True
warm_days,40849,Shahrebabak,38.70158625412021,True,35.53062857963519,,,True,38.922681057338664,22.23435596288631,55.61100615179102,True,40.107860605592855,,,True
warm_days,40851,Sirjan,34.97659291292862,True,39.57052809075085,,,True,28.03385651456642,13.690816985909317,42.376896043223525,True,34.951139125005334,,,True
